transport_type,km_per_day,food_type,kg_food_per_day,energy_source,kwh_per_day,flights_per_year,flight_km_total,monthly_co2_kg
walking,53.01,fish,1.87,grid_eu,16.3,0,0.0,431.47
walking,67.36,lamb,2.49,oil,16.74,7,9569.82,3675.83
bus,79.74,fruits,1.8,coal,14.61,5,29071.07,1235.96
car_diesel,70.44,nuts,2.17,nuclear,39.55,6,24648.29,881.93
flight_short,71.14,chicken,2.12,grid_eu,35.64,5,18796.89,1540.37
car_petrol,48.14,vegetables,0.96,solar,8.32,2,9757.13,485.71
bus,75.09,legumes,0.85,grid_us,6.95,2,1417.24,312.92
walking,50.06,pork,1.44,natural_gas,32.79,9,10171.0,1088.61
flight_short,15.18,lamb,0.7,hydro,9.97,1,7586.77,1118.73
motorcycle,23.1,rice,2.42,oil,24.72,6,44820.76,1541.13
car_diesel,65.4,rice,0.92,oil,34.6,8,59265.63,1930.62
car_ev,21.62,lamb,1.3,grid_eu,28.69,9,6187.01,2053.84
bus,60.1,chicken,1.63,grid_india,29.5,0,0.0,1131.26
flight_short,28.47,fruits,1.46,coal,29.06,2,9143.68,1164.26
car_ev,36.89,rice,1.26,natural_gas,5.12,4,23221.41,719.42
walking,17.91,pork,1.66,wind,27.53,1,3932.32,724.11
car_diesel,11.56,dairy,1.1,grid_eu,15.69,7,49691.15,1093.81
car_ev,12.94,fish,1.07,nuclear,22.32,6,11344.59,426.23
car_diesel,46.25,dairy,0.53,nuclear,26.79,6,22833.32,670.45
train,43.1,nuts,0.86,nuclear,7.84,0,0.0,123.19
flight_long,24.76,eggs,1.48,grid_us,24.25,0,0.0,636.78
bus,32.07,vegetables,1.95,hydro,32.78,1,4119.29,287.04
car_petrol,14.59,legumes,0.78,grid_india,25.31,0,0.0,622.47
train,7.8,lamb,2.22,grid_us,22.58,9,13387.66,2951.6
walking,27.32,rice,1.33,solar,36.76,4,25323.0,559.93
car_ev,76.84,nuts,1.04,hydro,29.4,3,4341.87,288.6
car_diesel,63.25,legumes,0.7,oil,30.23,2,6463.79,1036.13
bicycle,45.53,fish,1.68,grid_us,13.56,2,14704.98,683.66
car_petrol,29.8,lamb,1.01,wind,39.47,5,26290.04,1709.24
car_ev,58.86,pork,1.59,grid_eu,26.8,6,40739.31,1600.34
motorcycle,41.81,chicken,1.47,grid_us,26.78,1,2989.12,739.72
car_petrol,78.81,chicken,1.78,grid_india,7.5,7,47037.44,1755.44
car_petrol,6.7,fish,1.3,natural_gas,8.58,5,5758.37,517.66
walking,37.12,rice,2.15,solar,8.77,6,23794.34,645.41
train,16.07,dairy,2.43,grid_india,13.21,4,30472.42,1019.07
motorcycle,46.57,dairy,1.58,hydro,19.22,5,23950.41,657.33
motorcycle,35.2,fruits,2.45,nuclear,39.68,0,0.0,211.53
flight_short,55.7,fruits,1.39,nuclear,18.94,6,38867.93,1162.49
motorcycle,56.92,chicken,2.28,wind,38.16,1,6423.09,767.58
flight_short,30.4,fish,1.86,grid_us,21.5,0,0.0,784.33
motorcycle,16.13,dairy,1.02,oil,31.04,4,9406.11,889.54
bus,42.56,legumes,1.66,natural_gas,28.92,7,12619.26,787.1
train,62.67,beef,0.9,coal,32.97,8,54443.28,2423.89
flight_short,73.81,rice,0.76,natural_gas,23.57,5,21578.07,1432.41
train,59.91,beef,1.91,nuclear,36.7,4,22589.28,1933.11
car_ev,51.52,beef,1.78,natural_gas,8.73,4,30888.1,2187.15
flight_short,35.44,lamb,1.93,grid_us,33.02,1,7535.57,2797.25
bicycle,55.08,eggs,2.26,grid_us,25.35,6,12852.88,887.06
bus,67.77,vegetables,2.16,nuclear,23.68,6,30571.45,795.63
car_diesel,56.85,vegetables,0.57,hydro,11.11,8,54163.5,1275.04
bus,33.98,vegetables,2.45,natural_gas,21.09,6,14334.82,784.66
motorcycle,52.85,chicken,1.9,grid_us,9.32,8,58556.96,1511.52
motorcycle,59.25,eggs,2.3,wind,19.57,1,3606.72,598.2
flight_short,43.75,legumes,2.23,grid_us,25.3,2,7158.5,768.41
car_ev,33.28,fish,1.06,natural_gas,5.72,7,16733.99,656.98
flight_short,79.51,vegetables,1.89,coal,24.32,1,7094.48,1359.95
car_ev,71.41,rice,1.47,hydro,15.3,1,7059.4,431.86
car_ev,18.94,vegetables,1.71,natural_gas,33.21,5,23169.89,1004.03
motorcycle,56.36,dairy,0.79,nuclear,29.64,1,6106.24,399.76
flight_long,72.86,dairy,0.84,nuclear,32.69,2,11102.21,678.03
train,30.18,chicken,1.44,nuclear,14.24,0,0.0,354.93
car_petrol,30.11,chicken,1.57,grid_us,33.62,8,4517.12,962.14
car_diesel,35.52,eggs,0.79,hydro,13.88,0,0.0,305.73
bicycle,55.91,legumes,2.37,nuclear,32.88,6,23264.38,445.41
flight_short,22.66,chicken,0.8,coal,8.94,1,5959.36,684.36
car_petrol,56.18,fruits,2.1,grid_india,13.98,8,4504.09,771.11
car_ev,73.17,chicken,2.21,nuclear,26.76,1,1371.76,579.56
bus,48.37,beef,2.06,nuclear,24.5,1,1208.84,1747.53
train,49.12,rice,2.37,oil,39.5,3,16451.64,1399.66
bicycle,6.99,dairy,1.21,oil,26.4,5,35065.74,1143.94
car_ev,74.05,chicken,0.91,oil,38.58,4,29680.37,1511.05
train,30.31,rice,0.52,grid_india,28.14,9,39155.6,1494.91
car_diesel,73.91,pork,2.48,grid_india,30.16,5,16001.97,2268.35
bicycle,47.15,pork,1.8,natural_gas,7.66,7,32784.38,1288.21
car_petrol,31.53,beef,1.79,coal,33.78,4,8828.05,2230.27
walking,69.53,eggs,1.22,solar,25.07,8,24119.0,550.45
train,21.27,fruits,1.51,grid_india,10.34,4,26378.42,773.37
car_petrol,60.93,pork,1.48,oil,35.95,8,53253.5,2299.26
train,79.41,rice,1.06,grid_eu,37.7,1,2233.75,589.5
motorcycle,32.0,fruits,0.58,oil,38.56,3,16678.78,1151.38
walking,42.48,legumes,0.62,grid_india,9.56,0,0.0,229.48
train,15.81,vegetables,1.95,solar,14.94,9,25234.02,615.8
train,38.13,vegetables,0.66,wind,39.6,1,4655.85,151.59
motorcycle,41.32,lamb,1.61,coal,23.95,0,0.0,2575.66
train,63.84,pork,2.3,grid_eu,24.76,8,49992.13,2028.9
car_petrol,21.85,rice,1.43,oil,9.12,0,0.0,482.88
walking,63.02,beef,1.87,grid_us,12.57,9,27562.67,2087.03
motorcycle,50.31,fish,2.45,wind,19.43,0,0.0,594.2
walking,78.87,nuts,0.98,natural_gas,29.85,4,9356.02,698.93
flight_short,45.75,legumes,1.73,coal,22.49,3,19696.26,1377.54
car_diesel,10.45,rice,1.06,nuclear,12.09,8,51143.35,969.79
flight_long,60.35,fish,1.34,grid_us,37.51,9,54810.5,1879.87
car_ev,39.21,chicken,2.31,solar,26.15,3,13516.68,798.89
car_ev,32.58,rice,1.15,oil,20.95,5,10056.75,750.76
bus,26.63,nuts,1.64,natural_gas,28.34,9,63775.72,1644.31
car_diesel,35.7,fish,0.52,nuclear,32.22,7,18619.78,569.53
bus,66.56,fruits,2.1,coal,27.51,1,4253.02,988.25
car_petrol,40.76,eggs,1.02,nuclear,27.84,7,41885.8,1022.0
flight_long,23.26,fish,0.57,natural_gas,10.35,6,46137.61,1197.19
car_ev,68.62,legumes,0.79,natural_gas,27.63,3,17062.05,846.57
bus,26.38,fruits,0.55,oil,13.25,1,7461.61,484.66
bicycle,19.43,pork,0.88,solar,10.7,7,12150.64,530.64
train,42.75,rice,1.36,grid_eu,36.13,1,6146.7,619.9
train,34.78,fruits,1.88,grid_india,38.01,8,23193.99,1248.26
bus,67.29,eggs,1.4,oil,29.31,0,0.0,898.89
train,46.06,beef,1.53,grid_us,26.14,6,13350.56,1891.82
bus,36.28,nuts,1.12,hydro,7.49,4,30733.11,716.42
car_diesel,10.17,vegetables,1.91,oil,18.56,4,24598.57,913.78
car_diesel,38.78,beef,2.38,coal,26.29,2,2403.82,2832.88
walking,79.67,legumes,1.13,solar,19.07,0,0.0,50.88
car_ev,69.28,dairy,0.62,grid_us,39.38,3,1855.43,654.54
car_diesel,73.2,dairy,1.86,hydro,31.37,8,8677.5,678.06
walking,37.34,chicken,1.38,natural_gas,8.8,8,20150.5,748.77
car_diesel,69.36,beef,0.62,grid_us,30.95,6,13370.51,1455.03
motorcycle,55.63,nuts,2.42,wind,39.68,3,22588.62,723.67
flight_long,48.45,dairy,0.55,nuclear,39.27,2,6467.03,452.52
car_petrol,56.38,rice,0.91,oil,6.67,3,13243.02,767.97
car_ev,76.68,pork,2.06,grid_eu,39.44,4,30734.76,1643.9
walking,30.32,vegetables,1.04,solar,5.81,9,33579.81,587.38
car_ev,61.47,chicken,2.2,coal,39.46,2,9569.72,1664.65
motorcycle,56.48,legumes,1.5,grid_india,11.06,0,0.0,451.72
bicycle,51.89,beef,0.63,natural_gas,14.12,7,10161.28,832.06
bicycle,41.61,vegetables,1.38,grid_india,22.95,4,8862.73,689.41
flight_short,38.52,beef,2.01,wind,13.95,9,69005.42,3072.13
bus,22.78,fish,2.0,nuclear,23.79,8,44715.63,1162.87
walking,57.19,dairy,2.14,grid_us,24.94,0,0.0,459.47
train,62.8,dairy,1.48,wind,33.86,9,24320.23,659.36
train,10.89,dairy,2.1,grid_india,20.97,0,0.0,691.65
motorcycle,7.42,rice,1.36,grid_india,22.99,5,10839.66,839.01
train,39.06,rice,2.06,wind,23.6,3,6468.32,425.22
bicycle,48.41,legumes,2.43,grid_india,30.9,7,51164.64,1479.43
bus,35.5,beef,2.34,oil,22.09,7,37075.11,2926.41
bicycle,10.56,beef,1.52,grid_eu,25.1,2,7163.18,1380.08
train,76.62,rice,0.82,grid_india,30.14,1,3872.79,898.87
motorcycle,60.45,dairy,1.76,grid_india,30.05,8,25406.42,1527.82
train,60.02,rice,0.68,natural_gas,6.48,6,8075.92,365.44
train,78.09,pork,0.85,grid_us,18.21,9,32467.03,1252.96
walking,42.84,pork,1.09,wind,5.7,3,6384.02,514.16
flight_short,46.74,rice,1.67,grid_india,24.18,8,14138.09,1152.45
bicycle,19.53,nuts,1.81,natural_gas,27.46,1,7939.54,706.93
train,68.09,beef,2.24,oil,33.91,1,7449.43,2902.69
car_diesel,58.01,fruits,1.15,solar,32.8,0,0.0,348.27
motorcycle,26.86,pork,1.63,natural_gas,22.03,6,47795.94,1752.29
bus,28.29,pork,1.47,coal,27.56,9,24316.77,1674.54
motorcycle,70.07,nuts,1.7,hydro,11.14,7,21888.09,784.81
motorcycle,44.09,fish,0.56,solar,9.3,8,34246.02,885.49
train,42.93,lamb,1.07,wind,28.01,8,37209.07,1858.86
bicycle,8.04,beef,1.27,hydro,9.45,0,0.0,1068.31
car_petrol,38.31,dairy,1.87,grid_eu,28.78,5,2916.41,764.71
car_ev,51.62,legumes,2.39,grid_us,32.17,8,53777.19,1486.07
walking,27.05,pork,2.43,solar,17.34,3,3008.23,950.36
motorcycle,37.86,lamb,1.04,grid_eu,6.27,0,0.0,1542.26
bus,14.21,eggs,0.7,coal,20.21,2,14961.43,900.6
motorcycle,69.07,eggs,1.69,hydro,34.8,2,14531.59,795.47
car_petrol,36.62,nuts,0.74,solar,7.14,3,22511.18,645.37
walking,13.05,rice,1.16,grid_eu,6.41,6,27047.48,602.19
car_diesel,41.95,fruits,1.18,coal,32.4,6,33121.8,1466.38
car_diesel,48.9,beef,1.85,solar,11.75,2,9748.46,1896.5
car_petrol,56.98,eggs,1.31,nuclear,22.12,7,37640.79,1162.43
bicycle,20.61,fruits,1.28,wind,7.84,3,17555.99,331.56
motorcycle,25.79,fish,2.39,wind,17.18,9,41377.82,1130.97
motorcycle,61.04,eggs,1.27,grid_eu,30.77,9,52274.36,1539.57
train,9.25,nuts,1.07,oil,5.4,6,40357.49,844.56
motorcycle,70.74,beef,0.81,wind,35.49,7,21228.4,1328.09
walking,77.96,chicken,1.64,hydro,15.07,1,1605.34,350.19
motorcycle,68.82,chicken,2.13,hydro,38.09,1,2001.19,686.59
train,56.73,rice,0.59,nuclear,18.0,8,4203.62,201.47
flight_long,49.14,pork,0.95,oil,13.53,4,20623.98,1337.85
car_ev,43.77,dairy,1.79,wind,27.55,9,10897.68,406.89
motorcycle,47.18,nuts,2.18,coal,37.29,3,13902.4,1418.4
car_diesel,27.35,dairy,1.3,grid_us,26.41,4,6851.49,682.12
bicycle,59.23,nuts,2.34,wind,9.38,4,3164.09,248.72
flight_long,36.22,fish,0.79,grid_india,12.82,9,66871.99,1818.28
bicycle,32.63,fruits,0.66,wind,33.86,8,37027.06,605.64
car_petrol,66.19,eggs,1.36,grid_eu,36.97,1,4026.76,920.21
motorcycle,50.72,beef,1.98,oil,36.05,6,12432.32,2901.34
bus,31.24,dairy,2.16,grid_us,25.37,3,2886.16,607.82
car_diesel,60.86,dairy,0.86,coal,36.77,4,3299.82,1443.11
flight_short,40.32,dairy,0.81,oil,19.15,6,15503.66,883.95
car_diesel,28.88,beef,1.77,wind,34.56,0,0.0,1610.47
bicycle,12.06,lamb,2.36,grid_eu,5.92,7,31266.23,3405.28
car_ev,74.33,lamb,1.96,solar,18.37,6,29169.15,2775.94
bicycle,31.96,beef,0.82,nuclear,27.62,5,4323.64,734.19
car_diesel,62.44,rice,2.43,solar,38.32,6,13354.68,872.38
flight_long,32.62,fruits,0.91,grid_eu,33.02,7,8357.82,674.35
car_diesel,57.35,dairy,1.72,grid_us,37.61,0,0.0,844.96
motorcycle,25.02,fruits,1.08,coal,18.43,6,5600.77,662.47
flight_short,74.29,nuts,1.31,grid_india,30.43,3,12671.79,1530.58
flight_short,35.77,dairy,0.83,nuclear,30.18,8,28717.98,801.6
bus,41.37,rice,2.41,wind,12.94,2,2208.83,419.95
bus,15.56,fish,2.36,hydro,38.26,5,33847.41,1103.89
walking,36.12,rice,0.83,grid_eu,35.23,0,0.0,380.68
car_petrol,78.76,lamb,1.93,grid_us,23.71,2,11369.61,3286.58
bicycle,50.99,fruits,0.97,solar,15.99,9,18721.67,331.38
car_ev,22.66,pork,0.89,grid_us,12.7,0,0.0,514.67
car_petrol,23.47,rice,2.23,hydro,26.91,6,13774.12,653.42
walking,23.45,chicken,1.72,grid_us,28.33,8,5944.62,781.86
bicycle,17.06,eggs,1.59,oil,26.53,4,24381.0,1240.87
car_diesel,58.48,vegetables,0.57,hydro,5.9,0,0.0,347.31
flight_long,38.46,eggs,1.5,nuclear,14.34,8,32827.35,1037.43
car_petrol,40.32,nuts,1.27,grid_eu,37.23,1,5883.27,679.8
bus,10.39,dairy,1.3,grid_india,26.66,9,71051.05,2014.08
car_petrol,43.13,eggs,2.03,coal,28.75,2,5863.36,1324.44
walking,73.54,nuts,2.33,coal,15.42,3,5208.19,591.55
car_diesel,30.3,fruits,0.79,grid_us,6.3,2,5637.75,324.84
train,73.81,fish,1.7,solar,38.62,6,9301.58,653.18
car_petrol,58.38,rice,1.58,grid_us,31.47,0,0.0,886.94
bicycle,52.18,vegetables,2.38,wind,30.31,5,15050.37,408.33
car_petrol,10.71,nuts,2.49,wind,17.98,5,6282.65,352.58
flight_long,62.59,dairy,1.45,oil,24.06,3,3152.34,935.29
flight_short,32.36,vegetables,2.45,solar,15.4,8,25235.45,812.31
bicycle,26.37,dairy,2.18,oil,7.04,6,13578.21,504.36
bicycle,49.44,legumes,1.3,hydro,17.52,6,17000.77,310.96
bicycle,57.45,fruits,1.7,wind,33.09,7,29003.48,559.17
flight_short,68.45,beef,0.96,nuclear,39.24,7,52849.91,2049.83
train,75.96,rice,0.93,grid_us,29.77,3,11144.65,736.38
flight_long,27.92,rice,0.54,natural_gas,36.44,3,9676.14,960.81
bus,25.75,fruits,1.72,grid_eu,15.89,4,21617.02,668.13
motorcycle,31.83,legumes,0.91,oil,35.07,3,5536.7,925.61
walking,51.16,vegetables,0.75,coal,12.41,6,22632.87,682.38
car_diesel,58.11,beef,1.53,nuclear,32.91,3,11596.54,1639.47
bus,65.6,lamb,2.23,solar,23.99,6,6761.94,2943.08
motorcycle,10.48,pork,1.08,hydro,14.24,7,9380.76,613.61
walking,45.03,chicken,1.97,natural_gas,19.71,2,13125.44,926.64
flight_short,47.87,rice,1.17,solar,6.29,0,0.0,481.05
motorcycle,76.38,rice,1.12,hydro,32.89,2,3368.38,472.83
train,42.03,rice,1.71,oil,13.58,2,7823.34,659.52
bicycle,65.17,nuts,0.99,coal,31.35,0,0.0,846.65
flight_short,34.8,lamb,1.45,natural_gas,23.61,3,19091.9,2616.34
car_ev,29.97,chicken,0.56,oil,37.14,1,6141.89,962.31
walking,75.18,rice,0.53,grid_us,36.98,4,2743.65,505.09
car_diesel,46.68,vegetables,0.99,oil,34.83,8,50906.68,1802.11
car_diesel,29.89,lamb,1.64,hydro,28.16,4,3725.59,2270.16
bicycle,7.63,legumes,0.62,oil,20.76,9,5456.22,519.35
flight_short,37.55,chicken,1.02,grid_india,22.49,4,17842.3,1220.24
car_ev,36.73,fish,1.87,natural_gas,37.6,1,2301.51,979.25
car_diesel,39.09,rice,0.89,oil,19.62,6,44421.8,1471.79
car_diesel,34.49,fish,1.13,wind,38.06,0,0.0,381.51
car_diesel,15.01,fruits,2.24,coal,14.47,6,4211.79,558.65
flight_short,57.82,vegetables,1.42,grid_india,22.81,4,22480.68,1440.23
flight_long,59.34,lamb,0.77,grid_eu,34.83,8,60443.42,2546.26
bicycle,42.69,vegetables,0.85,hydro,21.0,9,35769.49,676.87
motorcycle,51.02,eggs,1.8,grid_india,22.06,8,41111.39,1615.1
flight_short,74.6,nuts,1.75,wind,7.04,3,3823.64,718.25
walking,60.06,beef,2.05,oil,20.12,0,0.0,2018.97
flight_long,7.03,beef,0.57,grid_india,21.04,3,16191.2,1178.76
car_diesel,33.0,nuts,1.11,wind,29.43,7,29284.2,740.9
bus,8.12,eggs,0.88,grid_india,36.92,3,22949.34,1342.15
bus,75.07,beef,1.61,hydro,39.0,4,18225.47,1731.67
car_petrol,71.75,pork,0.67,wind,15.75,4,15477.58,883.78
train,58.11,legumes,2.12,grid_india,36.06,4,12341.0,1155.03
car_ev,25.22,legumes,1.9,grid_eu,31.51,3,6456.59,468.99
bicycle,25.69,lamb,0.91,grid_us,29.28,9,14791.2,1744.91
bus,27.28,fruits,1.2,oil,19.73,7,47663.05,1239.97
walking,71.88,pork,1.22,grid_eu,21.21,0,0.0,659.31
bicycle,74.42,rice,1.9,hydro,20.06,1,2556.46,279.66
motorcycle,21.74,fish,2.29,natural_gas,31.29,0,0.0,941.52
flight_long,49.7,dairy,1.54,natural_gas,16.29,7,40032.84,1360.71
train,36.19,eggs,1.44,natural_gas,21.72,1,3659.3,618.8
car_diesel,14.32,eggs,1.01,natural_gas,28.21,7,12789.65,800.95
motorcycle,9.11,dairy,1.69,grid_india,36.67,0,0.0,900.02
flight_short,23.75,dairy,1.81,grid_eu,36.25,1,4749.46,717.68
train,19.05,vegetables,1.44,grid_eu,26.9,5,31463.14,761.15
car_diesel,72.56,dairy,1.75,solar,31.55,5,2918.39,614.0
flight_long,35.83,legumes,2.21,oil,9.73,6,37709.54,1002.11
bus,34.15,chicken,0.75,grid_eu,31.02,1,2526.1,561.01
train,23.76,pork,1.28,grid_us,21.32,2,14652.96,977.18
bicycle,67.59,lamb,0.68,natural_gas,20.1,7,4653.78,1157.4
car_petrol,79.52,pork,0.99,grid_eu,28.21,0,0.0,1077.4
car_diesel,56.06,eggs,1.05,grid_india,14.35,3,15001.89,958.74
bicycle,42.67,chicken,0.58,hydro,28.87,1,5998.04,241.29
car_ev,47.28,beef,1.06,oil,13.51,0,0.0,1274.85
flight_long,66.24,fish,1.0,solar,32.11,1,7462.1,716.52
flight_long,65.37,dairy,2.5,grid_us,19.08,5,17673.58,1101.72
flight_short,69.52,chicken,1.82,coal,26.34,1,1579.89,1643.98
car_diesel,13.05,fish,1.65,solar,17.11,7,5731.37,476.84
bicycle,70.66,fruits,1.77,coal,33.75,8,47846.52,1654.22
car_petrol,6.49,rice,2.38,natural_gas,9.19,6,11878.45,644.91
bus,55.08,vegetables,1.86,oil,32.18,3,16269.21,978.07
bicycle,13.58,nuts,1.96,oil,29.61,6,25908.73,1086.68
motorcycle,33.92,fruits,1.82,oil,34.18,4,12602.91,992.02
bicycle,24.26,beef,2.37,natural_gas,22.5,1,4162.8,2252.43
flight_short,71.81,pork,1.43,wind,25.91,2,1323.23,1122.64
car_ev,74.94,pork,1.59,coal,23.85,2,4363.89,1291.4
train,31.36,fruits,1.01,wind,39.1,3,3466.16,128.71
flight_short,56.2,vegetables,1.58,nuclear,23.57,5,34355.44,1033.99
car_ev,70.37,vegetables,2.21,wind,17.52,7,20929.95,573.8
bicycle,49.06,pork,0.58,natural_gas,25.66,9,50426.77,1415.64
walking,51.68,lamb,1.62,grid_india,18.08,6,44611.51,3008.36
bus,13.82,vegetables,0.6,grid_india,6.48,3,4343.08,274.07
car_diesel,51.01,eggs,1.41,grid_us,37.28,6,43828.34,1565.09
flight_short,17.24,fruits,1.37,grid_india,11.11,4,5346.78,471.16
walking,53.57,pork,2.43,nuclear,18.32,9,61647.69,1917.24
car_diesel,11.58,chicken,1.66,solar,18.98,9,68145.08,1354.99
bicycle,13.07,fish,1.84,grid_us,26.05,7,53335.84,1366.33
motorcycle,5.07,eggs,2.16,coal,13.04,3,3927.76,763.27
flight_short,31.82,nuts,1.38,nuclear,37.18,9,4868.61,386.96
car_petrol,36.66,beef,2.3,solar,17.39,6,22225.56,2542.92
bus,51.77,dairy,1.87,natural_gas,9.32,8,9521.0,607.39
train,30.02,legumes,1.95,nuclear,22.13,4,14017.21,319.85
car_ev,59.31,dairy,0.9,grid_eu,12.68,2,8952.59,429.53
car_diesel,8.12,pork,2.35,solar,25.98,7,16240.78,1200.84
walking,49.19,nuts,0.99,grid_eu,5.96,8,25459.77,525.54
motorcycle,71.46,lamb,1.84,natural_gas,5.39,9,66804.54,3545.75
car_diesel,12.11,vegetables,0.83,coal,21.53,9,71790.31,1736.4
bicycle,22.09,lamb,1.79,wind,38.3,8,14493.06,2447.07
motorcycle,77.0,vegetables,1.46,hydro,21.95,5,29086.88,835.19
car_ev,77.33,fish,2.32,grid_eu,8.92,5,27822.74,1062.45
bus,56.26,dairy,1.11,wind,26.05,4,27276.97,727.07
flight_long,27.2,pork,1.0,grid_us,6.71,7,4527.79,652.96
walking,57.36,dairy,2.38,grid_eu,20.32,3,10764.29,545.6
flight_short,27.79,fish,1.24,wind,11.54,8,59158.87,1409.77
walking,65.75,lamb,0.86,hydro,31.67,7,14103.42,1349.42
car_petrol,15.9,legumes,1.34,natural_gas,9.43,6,35662.6,835.38
flight_long,79.45,fruits,0.8,grid_india,16.66,8,44922.34,1512.14
car_petrol,22.86,dairy,2.41,grid_india,14.41,0,0.0,667.27
bus,57.99,fruits,1.35,nuclear,21.15,2,7391.76,321.91
car_diesel,8.53,rice,2.35,oil,38.62,4,18665.09,1400.9
walking,74.03,nuts,0.65,grid_india,37.23,7,26305.86,1255.83
car_petrol,53.31,lamb,2.38,wind,26.55,8,27537.54,3484.59
bicycle,11.57,nuts,1.86,oil,24.72,9,10296.03,762.82
car_ev,65.43,lamb,1.82,grid_india,9.32,4,28523.65,2757.54
car_diesel,48.12,fruits,1.86,coal,34.53,9,63667.83,2169.74
motorcycle,14.33,fruits,0.57,nuclear,30.72,4,19819.79,402.43
motorcycle,52.2,legumes,1.57,grid_us,28.31,8,49850.26,1326.71
flight_long,6.9,rice,1.8,grid_india,5.22,6,17005.64,619.78
flight_long,45.97,pork,1.73,coal,16.27,2,10177.95,1522.4
car_ev,76.16,eggs,2.47,grid_india,8.22,7,19632.35,999.21
car_petrol,40.42,beef,2.27,natural_gas,26.01,5,2799.32,2265.83
flight_short,33.57,beef,1.73,solar,16.44,8,59911.05,2787.71
car_ev,77.4,vegetables,0.56,coal,25.84,0,0.0,708.56
bicycle,28.3,pork,2.48,grid_india,37.46,5,23168.88,2083.82
flight_short,67.21,lamb,1.89,grid_eu,12.75,5,5632.63,3068.22
motorcycle,37.75,pork,1.86,wind,25.2,6,16349.07,1061.12
car_ev,39.93,nuts,2.02,coal,32.33,8,4210.51,1044.49
car_ev,49.92,legumes,2.03,grid_us,26.37,3,4786.44,502.31
flight_long,75.49,vegetables,1.26,grid_us,17.89,0,0.0,783.79
flight_long,20.6,chicken,2.27,grid_eu,27.2,4,24096.64,1216.12
bicycle,22.28,fruits,0.54,solar,6.43,1,5670.4,118.76
bus,56.85,legumes,1.12,grid_eu,5.83,2,10208.83,398.73
car_ev,47.57,beef,1.85,grid_eu,13.9,5,31434.68,2198.1
motorcycle,60.35,eggs,1.31,grid_india,8.75,6,20350.17,900.64
walking,14.5,legumes,1.8,oil,19.14,6,16370.8,696.56
car_diesel,16.02,vegetables,2.26,grid_eu,21.24,2,13693.31,601.8
car_diesel,43.99,fruits,0.64,hydro,30.21,9,69661.22,1464.55
walking,13.87,fish,1.41,oil,31.76,8,5545.82,953.83
flight_short,39.35,dairy,1.35,oil,30.29,8,15340.12,1305.63
bicycle,56.73,lamb,1.08,natural_gas,37.58,7,43385.94,2700.34
car_petrol,70.84,fish,1.32,grid_us,27.93,9,70219.43,1855.42
car_diesel,77.17,legumes,1.25,grid_eu,6.99,0,0.0,515.55
bicycle,71.56,vegetables,1.95,coal,25.32,4,11453.31,999.59
bus,72.54,beef,1.37,coal,33.32,6,18754.26,2592.98
car_petrol,24.57,eggs,1.42,nuclear,16.7,7,44653.11,1066.49
bicycle,38.52,lamb,2.01,hydro,9.86,6,37045.53,3199.79
car_ev,55.01,pork,1.11,coal,39.74,3,19381.78,1843.71
flight_short,43.53,vegetables,1.3,wind,9.73,1,7130.03,561.44
flight_long,7.6,vegetables,2.23,wind,14.45,2,2602.53,244.18
flight_short,42.87,fruits,1.66,hydro,39.07,9,24727.59,769.0
flight_long,41.11,rice,1.25,natural_gas,9.02,1,7494.48,618.68
flight_short,75.62,nuts,1.38,grid_us,38.55,6,23542.13,1402.83
car_ev,23.95,lamb,1.34,wind,25.85,6,6219.64,1900.51
walking,54.01,dairy,1.79,grid_india,25.5,6,21770.03,990.92
bicycle,45.59,fruits,0.8,hydro,6.65,6,41135.26,776.03
walking,8.71,chicken,2.46,hydro,32.08,9,21348.6,828.62
motorcycle,40.85,rice,2.5,coal,17.45,6,14942.8,1086.28
train,55.15,pork,0.89,wind,7.74,6,43181.37,1072.71
walking,29.71,vegetables,1.95,oil,5.61,4,22296.85,612.61
walking,8.37,legumes,0.88,nuclear,36.91,1,6738.36,144.22
car_petrol,63.26,lamb,0.99,grid_us,19.06,3,9606.3,1833.59
car_petrol,57.2,pork,1.79,oil,29.78,8,23347.13,1946.22
motorcycle,46.69,fruits,0.98,hydro,15.37,5,36906.4,803.86
flight_long,45.99,chicken,0.93,grid_india,17.63,2,14732.83,1098.34
flight_short,60.2,lamb,1.71,natural_gas,38.15,9,54584.96,3474.55
car_ev,74.14,fruits,1.16,grid_us,19.33,2,5198.78,463.35
flight_short,17.23,beef,0.8,natural_gas,26.04,1,893.82,1193.59
car_ev,8.26,dairy,2.38,nuclear,35.57,3,1773.16,284.95
walking,72.11,lamb,1.32,natural_gas,37.43,5,7473.18,2221.04
car_diesel,22.27,vegetables,0.7,hydro,32.42,9,25630.35,600.55
flight_short,17.34,nuts,0.95,grid_us,7.01,2,6788.85,377.23
bus,45.2,lamb,1.65,hydro,22.56,4,31446.93,2672.88
bus,76.8,nuts,0.61,oil,17.47,8,38758.33,1152.33
bus,11.14,nuts,0.86,natural_gas,5.67,7,30330.13,659.76
flight_short,19.03,legumes,1.0,wind,13.27,7,20542.7,451.15
train,67.11,fruits,2.05,natural_gas,25.7,2,13742.93,770.55
car_petrol,41.73,rice,0.96,natural_gas,28.03,3,19833.62,1138.29
bus,8.78,dairy,1.08,natural_gas,25.3,8,10408.03,649.19
