transport_type,km_per_day,food_type,kg_food_per_day,energy_source,kwh_per_day,flights_per_year,flight_km_total,monthly_co2_kg
bus,21.0,vegetables,0.3,coal,5.0,4,8000,173.25
bus,43.97,vegetables,0.5,grid_eu,6.8,0,0,148.08
bicycle,3.03,fish,0.3,coal,7.0,8,16000,205.5
car_petrol,96.37,vegetables,0.5,natural_gas,6.4,4,8000,203.92
car_ev,151.27,vegetables,0.5,coal,6.3,4,8000,187.42
bicycle,2.13,vegetables,0.5,coal,6.4,4,8000,150.33
bicycle,1.2,chicken,0.4,natural_gas,7.4,1,2000,129.0
bus,21.57,chicken,0.4,grid_eu,5.8,4,8000,175.5
car_petrol,274.73,fish,0.3,grid_eu,6.6,8,16000,449.92
bus,42.47,vegetables,0.5,coal,6.6,0,0,178.08
car_petrol,60.57,vegetables,0.5,coal,7.4,0,0,134.17
bus,21.03,chicken,0.4,coal,7.4,8,16000,204.58
bicycle,0.37,chicken,0.4,coal,6.5,8,16000,273.25
bicycle,1.67,fish,0.3,coal,5.9,0,0,106.58
bicycle,0.17,chicken,0.4,grid_eu,7.0,1,2000,153.75
car_petrol,192.07,fish,0.3,coal,5.9,1,2000,330.17
bus,49.37,fish,0.3,natural_gas,6.8,8,16000,219.67
bicycle,0.83,fish,0.3,coal,7.4,0,0,98.42
bus,59.73,vegetables,0.3,natural_gas,5.1,0,0,113.83
bus,34.9,fish,0.3,coal,6.9,8,16000,221.5
car_ev,213.8,fish,0.3,grid_eu,5.9,8,16000,293.83
car_ev,203.5,vegetables,0.5,grid_eu,6.7,0,0,45.42
bus,14.1,fish,0.3,coal,5.1,8,16000,181.67
car_petrol,201.47,chicken,0.4,coal,5.3,0,0,186.0
car_diesel,306.43,fish,0.3,grid_eu,5.8,0,0,333.92
car_diesel,67.2,vegetables,0.3,grid_eu,5.0,8,16000,245.17
bus,5.03,chicken,0.4,coal,5.3,0,0,73.08
bus,27.93,vegetables,0.3,coal,6.6,4,8000,181.75
bus,9.3,chicken,0.4,coal,5.4,1,2000,130.08
bicycle,2.3,vegetables,0.3,grid_eu,5.3,1,2000,91.42
bus,60.27,vegetables,0.3,grid_eu,5.5,8,16000,269.58
bicycle,1.93,vegetables,0.5,coal,6.9,0,0,143.17
bus,49.63,vegetables,0.3,coal,5.6,1,2000,81.42
bicycle,3.23,fish,0.3,grid_eu,6.8,4,8000,104.42
bicycle,1.53,vegetables,0.5,grid_eu,7.2,8,16000,155.17
car_ev,313.67,fish,0.3,natural_gas,6.1,8,16000,258.67
bicycle,3.03,fish,0.3,coal,5.0,0,0,126.67
bicycle,2.17,vegetables,0.5,coal,7.3,8,16000,243.83
car_petrol,3.0,vegetables,0.3,natural_gas,6.9,1,2000,117.33
bicycle,1.3,chicken,0.4,coal,6.7,4,8000,187.25
car_petrol,189.5,vegetables,0.3,natural_gas,5.0,8,16000,259.17
car_diesel,118.13,chicken,0.4,grid_eu,6.8,0,0,178.42
bus,65.93,vegetables,0.5,coal,6.8,0,0,115.92
bus,46.77,fish,0.3,natural_gas,7.0,1,2000,114.67
car_ev,181.23,chicken,0.4,grid_eu,5.0,0,0,77.08
bicycle,1.27,vegetables,0.5,grid_eu,7.1,0,0,91.75
bus,28.33,vegetables,0.3,coal,7.1,8,16000,183.83
bus,28.53,fish,0.3,coal,6.3,0,0,116.17
bus,59.37,vegetables,0.3,grid_eu,7.0,8,16000,252.58
bicycle,2.77,vegetables,0.5,coal,5.7,8,16000,251.83
bus,65.17,vegetables,0.5,natural_gas,6.6,1,2000,100.92
bus,49.23,vegetables,0.5,coal,6.1,0,0,105.58
bicycle,0.13,fish,0.3,grid_eu,5.0,8,16000,222.0
bicycle,0.8,vegetables,0.5,grid_eu,5.9,0,0,132.5
bus,33.53,vegetables,0.3,grid_eu,5.6,4,8000,161.08
car_petrol,188.23,chicken,0.4,natural_gas,5.1,0,0,278.17
bicycle,1.83,vegetables,0.3,coal,6.6,1,2000,197.17
bicycle,3.27,chicken,0.4,coal,5.8,1,2000,104.5
bus,29.33,chicken,0.4,coal,6.6,1,2000,130.25
bus,25.3,fish,0.3,coal,5.9,8,16000,271.42
bicycle,1.53,vegetables,0.5,natural_gas,5.5,0,0,176.25
bicycle,1.47,vegetables,0.5,natural_gas,5.9,4,8000,115.08
bus,47.5,chicken,0.4,grid_eu,7.2,4,8000,163.75
bicycle,0.03,vegetables,0.3,coal,6.7,8,16000,206.5
bicycle,1.27,vegetables,0.5,natural_gas,7.4,1,2000,107.42
bicycle,3.07,vegetables,0.5,coal,6.0,1,2000,123.0
bus,44.4,chicken,0.4,coal,6.6,8,16000,227.58
car_petrol,288.03,vegetables,0.5,coal,5.5,0,0,244.0
bicycle,0.7,vegetables,0.5,natural_gas,6.0,8,16000,275.67
car_petrol,68.67,vegetables,0.3,grid_eu,6.1,8,16000,255.58
bicycle,3.3,vegetables,0.3,natural_gas,6.9,0,0,114.17
car_petrol,129.97,fish,0.3,grid_eu,6.7,1,2000,272.67
bicycle,0.47,vegetables,0.5,coal,6.4,8,16000,195.92
bicycle,1.3,vegetables,0.3,grid_eu,6.5,1,2000,83.92
bus,43.6,chicken,0.4,natural_gas,5.1,1,2000,161.83
car_diesel,219.43,vegetables,0.3,grid_eu,6.2,1,2000,242.67
bus,13.37,chicken,0.4,coal,7.2,0,0,143.33
bus,46.27,vegetables,0.5,natural_gas,5.9,4,8000,186.0
car_diesel,61.37,chicken,0.4,coal,7.2,8,16000,216.58
bus,28.03,vegetables,0.5,natural_gas,6.0,4,8000,190.83
car_petrol,309.07,fish,0.3,coal,7.4,1,2000,475.58
bus,52.27,fish,0.3,grid_eu,7.0,4,8000,145.75
bicycle,1.6,vegetables,0.3,grid_eu,5.2,0,0,36.92
car_petrol,44.17,vegetables,0.3,natural_gas,6.9,4,8000,290.92
car_petrol,251.5,vegetables,0.5,coal,6.1,1,2000,294.25
bicycle,2.47,vegetables,0.5,natural_gas,5.6,4,8000,214.58
car_petrol,158.73,vegetables,0.5,coal,5.4,4,8000,406.83
bus,64.8,fish,0.3,grid_eu,5.8,4,8000,153.58
bus,14.6,vegetables,0.3,coal,5.8,8,16000,189.0
bicycle,2.87,vegetables,0.5,natural_gas,6.2,1,2000,124.67
bicycle,0.37,fish,0.3,coal,6.4,4,8000,163.42
car_diesel,134.27,vegetables,0.3,coal,7.0,0,0,218.25
car_petrol,135.7,vegetables,0.3,coal,5.3,1,2000,165.25
bus,50.23,fish,0.3,grid_eu,5.6,4,8000,170.5
bus,10.03,chicken,0.4,natural_gas,7.0,4,8000,95.83
bus,4.7,vegetables,0.3,natural_gas,6.1,4,8000,129.92
bicycle,2.07,vegetables,0.3,grid_eu,7.2,1,2000,97.33
bus,43.27,vegetables,0.3,coal,6.9,0,0,134.92
car_petrol,49.53,fish,0.3,coal,5.5,8,16000,293.5
bicycle,0.63,vegetables,0.3,grid_eu,6.4,0,0,93.58
bus,24.47,fish,0.3,grid_eu,5.0,0,0,100.33
car_petrol,242.2,chicken,0.4,grid_eu,5.6,0,0,346.25
bus,48.47,vegetables,0.5,grid_eu,7.2,4,8000,177.83
bicycle,0.57,fish,0.3,coal,5.2,1,2000,192.25
car_diesel,133.23,vegetables,0.5,natural_gas,6.2,0,0,246.92
bicycle,1.03,fish,0.3,natural_gas,7.0,1,2000,141.58
car_petrol,288.4,chicken,0.4,natural_gas,5.4,1,2000,282.92
bus,56.23,vegetables,0.5,natural_gas,5.2,0,0,194.25
bus,62.8,vegetables,0.5,coal,6.3,0,0,79.25
car_diesel,14.33,vegetables,0.5,natural_gas,6.9,0,0,107.25
bus,2.53,fish,0.3,coal,7.1,0,0,117.08
bus,40.33,vegetables,0.3,grid_eu,6.3,8,16000,199.0
car_petrol,269.43,vegetables,0.5,natural_gas,5.0,1,2000,268.58
bus,32.57,chicken,0.4,grid_eu,6.8,1,2000,136.08
car_petrol,156.6,chicken,0.4,natural_gas,6.4,8,16000,473.25
car_ev,189.93,chicken,0.4,natural_gas,5.5,4,8000,187.58
bicycle,2.43,vegetables,0.5,coal,5.9,0,0,62.58
bicycle,2.1,vegetables,0.3,grid_eu,6.7,0,0,40.67
bus,66.57,vegetables,0.3,coal,6.6,1,2000,114.67
bicycle,1.17,vegetables,0.5,coal,6.9,0,0,120.75
car_diesel,197.33,vegetables,0.5,coal,7.3,0,0,280.25
car_petrol,4.67,vegetables,0.5,natural_gas,5.5,8,16000,203.17
car_diesel,233.33,vegetables,0.3,coal,5.6,4,8000,309.33
bus,5.13,vegetables,0.5,coal,6.4,4,8000,197.0
car_petrol,197.9,vegetables,0.3,grid_eu,6.0,0,0,161.25
bicycle,1.13,vegetables,0.5,grid_eu,5.3,0,0,110.75
car_petrol,236.57,vegetables,0.5,natural_gas,5.7,1,2000,275.0
car_petrol,117.73,vegetables,0.5,coal,7.4,8,16000,314.42
bicycle,0.23,chicken,0.4,natural_gas,5.2,4,8000,137.0
car_ev,172.87,vegetables,0.3,coal,6.0,1,2000,180.08
bus,38.87,fish,0.3,natural_gas,5.3,4,8000,139.58
bicycle,1.8,chicken,0.4,coal,5.8,4,8000,182.0
bicycle,0.6,vegetables,0.5,coal,6.4,4,8000,229.25
bus,31.03,fish,0.3,natural_gas,6.6,1,2000,205.08
bus,64.87,vegetables,0.5,grid_eu,6.6,1,2000,128.17
car_petrol,331.7,chicken,0.4,grid_eu,5.5,8,16000,478.92
bus,13.23,vegetables,0.3,grid_eu,5.7,8,16000,175.75
car_ev,266.63,vegetables,0.3,coal,7.4,1,2000,144.67
bicycle,2.53,chicken,0.4,coal,5.2,8,16000,287.17
car_petrol,290.67,fish,0.3,coal,7.2,1,2000,398.25
bicycle,2.07,vegetables,0.3,natural_gas,6.0,4,8000,187.75
bus,64.03,fish,0.3,natural_gas,5.9,0,0,127.92
car_ev,88.43,vegetables,0.3,natural_gas,5.5,1,2000,85.42
bus,34.13,chicken,0.4,coal,6.7,8,16000,259.67
bicycle,1.83,chicken,0.4,natural_gas,5.1,4,8000,207.83
bicycle,2.13,vegetables,0.5,grid_eu,5.1,1,2000,91.0
bus,53.27,vegetables,0.5,grid_eu,5.3,4,8000,90.92
car_petrol,24.8,chicken,0.4,coal,6.9,1,2000,265.33
car_petrol,69.83,vegetables,0.3,natural_gas,6.5,4,8000,206.83
bicycle,2.07,vegetables,0.3,coal,5.9,8,16000,179.5
car_ev,144.17,fish,0.3,coal,6.0,1,2000,117.67
bicycle,0.2,fish,0.3,coal,5.9,4,8000,160.58
bus,49.07,fish,0.3,natural_gas,7.2,4,8000,153.33
car_petrol,139.7,vegetables,0.5,coal,5.3,1,2000,200.0
bus,9.77,fish,0.3,coal,6.7,0,0,146.92
bicycle,2.8,vegetables,0.3,natural_gas,7.4,8,16000,223.5
car_diesel,26.8,chicken,0.4,coal,7.2,8,16000,294.42
bicycle,2.47,chicken,0.4,grid_eu,5.8,1,2000,118.5
bus,15.53,vegetables,0.3,coal,6.0,8,16000,273.33
bus,15.53,chicken,0.4,coal,6.0,0,0,153.08
bicycle,2.83,vegetables,0.3,grid_eu,7.4,0,0,118.75
bus,16.63,chicken,0.4,coal,5.3,1,2000,235.67
bus,15.1,vegetables,0.5,natural_gas,6.5,4,8000,150.17
car_petrol,221.77,chicken,0.4,coal,6.6,0,0,338.25
bus,34.27,vegetables,0.3,coal,5.2,4,8000,136.67
bicycle,2.53,fish,0.3,natural_gas,6.4,8,16000,199.17
car_diesel,126.3,fish,0.3,coal,5.8,4,8000,238.0
bus,51.87,fish,0.3,natural_gas,5.4,1,2000,131.25
bus,31.03,vegetables,0.3,natural_gas,5.4,0,0,167.08
car_petrol,246.27,fish,0.3,grid_eu,6.8,4,8000,406.58
car_petrol,40.83,fish,0.3,coal,5.5,1,2000,102.83
bus,13.53,fish,0.3,coal,7.1,0,0,129.83
bus,20.97,fish,0.3,coal,5.3,8,16000,259.0
car_petrol,95.6,vegetables,0.5,coal,5.1,0,0,163.5
bicycle,3.13,chicken,0.4,coal,6.5,0,0,119.25
car_petrol,36.1,vegetables,0.3,natural_gas,7.0,1,2000,155.33
bus,35.93,chicken,0.4,coal,7.4,1,2000,174.75
car_petrol,138.17,vegetables,0.3,coal,5.6,4,8000,242.75
bicycle,1.53,fish,0.3,coal,6.2,0,0,141.0
car_diesel,121.13,vegetables,0.5,coal,7.1,8,16000,244.83
bus,45.57,vegetables,0.5,grid_eu,6.4,1,2000,108.25
bus,22.83,vegetables,0.5,grid_eu,5.5,4,8000,199.17
bus,22.23,fish,0.3,coal,5.9,8,16000,260.92
bicycle,2.47,fish,0.3,grid_eu,5.8,4,8000,175.75
bus,64.7,vegetables,0.5,grid_eu,6.4,0,0,44.42
car_petrol,156.17,vegetables,0.5,natural_gas,6.0,0,0,127.92
bus,25.57,fish,0.3,coal,5.7,4,8000,168.17
bus,56.4,fish,0.3,coal,6.8,0,0,144.42
bicycle,3.13,vegetables,0.5,natural_gas,6.2,0,0,64.25
bus,61.83,fish,0.3,grid_eu,5.1,4,8000,131.42
bus,23.33,chicken,0.4,grid_eu,5.3,1,2000,98.42
bicycle,0.33,chicken,0.4,natural_gas,6.1,0,0,151.0
bicycle,3.27,fish,0.3,coal,7.4,1,2000,180.42
bicycle,2.77,fish,0.3,coal,6.5,8,16000,221.08
bus,5.47,vegetables,0.3,coal,7.0,8,16000,252.25
bicycle,2.07,vegetables,0.5,coal,5.8,4,8000,181.75
bicycle,1.63,vegetables,0.5,natural_gas,5.8,4,8000,168.58
bus,37.53,vegetables,0.3,coal,5.4,4,8000,101.92
car_petrol,305.97,fish,0.3,coal,5.0,0,0,355.08
bicycle,2.2,fish,0.3,natural_gas,5.5,8,16000,139.67
bicycle,0.23,fish,0.3,grid_eu,5.0,4,8000,145.17
bus,25.2,fish,0.3,grid_eu,5.1,4,8000,175.75
bicycle,2.53,chicken,0.4,grid_eu,7.2,8,16000,181.5
bus,37.0,fish,0.3,coal,5.8,1,2000,135.75
car_diesel,72.17,vegetables,0.5,coal,6.9,4,8000,268.83
bus,54.4,chicken,0.4,coal,5.1,4,8000,112.75
bus,57.83,vegetables,0.3,grid_eu,6.1,4,8000,131.0
bus,11.37,vegetables,0.3,natural_gas,5.0,0,0,88.83
car_petrol,124.07,fish,0.3,grid_eu,5.4,0,0,153.58
bicycle,0.5,fish,0.3,natural_gas,5.3,4,8000,159.83
car_ev,130.43,vegetables,0.5,coal,5.3,4,8000,269.08
bicycle,3.13,vegetables,0.5,natural_gas,5.9,1,2000,154.17
car_petrol,103.87,vegetables,0.5,coal,7.4,4,8000,232.25
bus,34.37,vegetables,0.5,natural_gas,7.0,4,8000,130.92
car_ev,292.73,vegetables,0.5,grid_eu,5.0,8,16000,173.92
car_petrol,146.13,fish,0.3,natural_gas,6.4,8,16000,334.42
car_petrol,98.1,vegetables,0.5,coal,5.4,0,0,193.58
car_petrol,120.53,chicken,0.4,natural_gas,7.2,4,8000,238.33
bicycle,1.07,vegetables,0.5,grid_eu,5.8,8,16000,210.92
bicycle,2.2,vegetables,0.3,natural_gas,6.4,1,2000,77.67
bus,34.67,vegetables,0.3,coal,7.0,0,0,108.25
car_petrol,7.1,vegetables,0.5,grid_eu,6.9,1,2000,105.25
bus,57.97,fish,0.3,grid_eu,6.3,4,8000,144.33
bicycle,2.33,vegetables,0.5,coal,5.0,8,16000,283.25
bus,14.67,vegetables,0.5,grid_eu,5.2,8,16000,177.42
car_petrol,1.0,vegetables,0.3,coal,7.4,8,16000,186.83
bus,43.57,vegetables,0.5,coal,5.9,0,0,167.42
bus,32.77,fish,0.3,coal,5.1,4,8000,148.42
bicycle,1.93,vegetables,0.5,coal,6.7,8,16000,194.83
car_petrol,279.13,chicken,0.4,coal,5.3,4,8000,351.08
bicycle,2.83,vegetables,0.5,coal,5.6,8,16000,207.92
car_petrol,324.73,vegetables,0.5,coal,5.6,1,2000,420.08
bicycle,1.77,fish,0.3,coal,5.5,1,2000,160.83
car_ev,242.73,chicken,0.4,coal,5.6,1,2000,70.25
car_petrol,266.83,fish,0.3,coal,7.4,1,2000,214.0
bus,32.03,vegetables,0.3,natural_gas,5.5,8,16000,172.08
bus,50.23,chicken,0.4,natural_gas,5.8,1,2000,198.58
bicycle,1.67,chicken,0.4,coal,5.5,8,16000,253.67
bicycle,0.8,chicken,0.4,natural_gas,5.4,1,2000,119.42
car_petrol,320.73,vegetables,0.5,coal,6.2,0,0,369.75
bicycle,3.27,fish,0.3,natural_gas,6.1,1,2000,101.5
bus,10.4,vegetables,0.3,coal,6.0,0,0,166.0
car_petrol,180.43,chicken,0.4,grid_eu,6.5,1,2000,202.5
bicycle,2.0,chicken,0.4,natural_gas,7.3,4,8000,129.33
bicycle,1.13,chicken,0.4,natural_gas,7.3,1,2000,166.67
bus,27.53,chicken,0.4,coal,5.4,0,0,134.83
car_diesel,50.33,chicken,0.4,natural_gas,6.1,4,8000,202.58
bicycle,0.37,vegetables,0.3,coal,5.8,4,8000,119.33
bus,26.7,fish,0.3,coal,6.7,0,0,130.17
bus,57.23,vegetables,0.5,coal,5.7,1,2000,126.42
car_diesel,181.9,vegetables,0.3,natural_gas,7.1,0,0,187.58
bicycle,1.4,vegetables,0.5,coal,6.6,4,8000,192.5
bicycle,2.0,vegetables,0.5,coal,7.2,0,0,97.58
bicycle,0.5,chicken,0.4,natural_gas,5.1,0,0,97.33
car_petrol,56.77,fish,0.3,coal,7.4,0,0,132.92
car_ev,36.27,chicken,0.4,coal,5.6,0,0,138.0
bus,58.8,fish,0.3,natural_gas,5.4,1,2000,112.42
car_diesel,193.6,fish,0.3,natural_gas,5.8,1,2000,251.25
car_petrol,129.1,fish,0.3,coal,5.8,8,16000,398.67
bus,9.53,vegetables,0.3,grid_eu,5.3,4,8000,122.5
car_petrol,276.83,chicken,0.4,grid_eu,6.3,0,0,239.75
bicycle,2.23,vegetables,0.5,natural_gas,6.0,1,2000,108.5
bicycle,3.13,fish,0.3,coal,5.3,4,8000,195.75
bicycle,1.13,fish,0.3,coal,6.6,4,8000,201.92
bicycle,2.73,fish,0.3,natural_gas,6.4,0,0,77.0
bicycle,2.5,fish,0.3,coal,5.8,1,2000,107.0
bicycle,2.4,chicken,0.4,coal,7.2,1,2000,89.75
bus,58.63,vegetables,0.5,natural_gas,6.7,8,16000,219.33
car_petrol,289.97,fish,0.3,coal,6.5,0,0,394.75
bicycle,3.1,vegetables,0.5,coal,5.1,1,2000,85.25
bus,25.77,vegetables,0.3,natural_gas,6.4,1,2000,119.75
bicycle,3.03,fish,0.3,grid_eu,6.4,4,8000,175.92
bus,14.97,fish,0.3,coal,6.0,0,0,204.83
bicycle,3.07,vegetables,0.3,coal,6.7,0,0,69.75
car_petrol,169.03,chicken,0.4,coal,5.3,4,8000,276.42
bicycle,2.37,fish,0.3,natural_gas,6.4,4,8000,152.92
car_diesel,311.7,fish,0.3,grid_eu,5.1,1,2000,374.08
bus,22.77,chicken,0.4,grid_eu,7.3,8,16000,167.5
bicycle,2.9,fish,0.3,coal,6.1,1,2000,101.17
bus,43.37,chicken,0.4,coal,6.4,1,2000,177.25
car_petrol,326.3,vegetables,0.5,coal,5.9,4,8000,537.25
car_petrol,114.6,fish,0.3,coal,7.1,1,2000,210.17
bicycle,1.0,fish,0.3,grid_eu,7.0,1,2000,101.92
car_ev,182.23,vegetables,0.3,coal,5.7,1,2000,118.67
car_petrol,183.07,vegetables,0.5,natural_gas,6.4,0,0,234.58
bicycle,1.87,vegetables,0.3,coal,6.5,8,16000,235.83
car_petrol,154.6,chicken,0.4,coal,6.4,8,16000,282.92
car_petrol,159.0,chicken,0.4,coal,5.6,1,2000,305.17
car_diesel,71.9,vegetables,0.3,coal,5.7,4,8000,215.67
car_petrol,252.03,vegetables,0.3,coal,6.5,1,2000,363.25
car_petrol,294.37,chicken,0.4,natural_gas,6.0,1,2000,252.67
bicycle,1.03,vegetables,0.3,coal,7.2,1,2000,113.25
car_petrol,85.87,fish,0.3,coal,6.2,8,16000,212.42
car_ev,227.67,vegetables,0.5,grid_eu,6.2,1,2000,95.33
bicycle,0.77,chicken,0.4,coal,7.0,1,2000,117.42
bicycle,3.07,vegetables,0.3,coal,5.6,0,0,79.67
bus,43.37,vegetables,0.3,coal,5.2,1,2000,109.08
bicycle,3.0,vegetables,0.3,natural_gas,7.0,8,16000,223.08
bus,59.0,fish,0.3,coal,6.1,0,0,119.83
car_petrol,43.03,vegetables,0.5,coal,6.7,8,16000,280.25
car_petrol,116.5,fish,0.3,natural_gas,5.8,1,2000,214.33
bicycle,1.83,vegetables,0.5,natural_gas,5.3,4,8000,168.42
bus,27.8,chicken,0.4,coal,7.0,8,16000,231.33
bicycle,2.97,vegetables,0.3,coal,5.8,8,16000,298.83
bus,60.7,fish,0.3,grid_eu,6.6,1,2000,51.42
bus,44.57,vegetables,0.5,coal,5.5,1,2000,218.58
bus,34.23,chicken,0.4,coal,6.8,0,0,160.67
car_ev,64.57,chicken,0.4,natural_gas,5.5,4,8000,176.67
car_petrol,99.03,chicken,0.4,coal,6.7,4,8000,223.25
bicycle,0.77,vegetables,0.3,natural_gas,7.4,4,8000,143.58
bus,53.97,fish,0.3,grid_eu,6.3,8,16000,178.5
bicycle,1.73,vegetables,0.5,coal,6.6,8,16000,231.08
bus,56.8,vegetables,0.3,coal,6.9,0,0,157.0
bicycle,2.53,fish,0.3,grid_eu,6.4,1,2000,178.08
bus,44.87,vegetables,0.3,natural_gas,6.8,0,0,203.67
bicycle,1.07,fish,0.3,coal,6.1,8,16000,247.83
bicycle,1.0,fish,0.3,coal,6.3,4,8000,155.08
bicycle,2.63,fish,0.3,natural_gas,6.5,1,2000,101.17
car_petrol,98.2,vegetables,0.5,natural_gas,7.2,8,16000,250.33
car_petrol,213.93,vegetables,0.5,coal,5.0,8,16000,346.25
car_petrol,139.33,vegetables,0.5,coal,7.1,4,8000,186.0
car_petrol,145.27,fish,0.3,coal,5.3,0,0,98.75
car_ev,14.97,fish,0.3,grid_eu,6.7,0,0,66.83
bicycle,1.2,chicken,0.4,natural_gas,5.1,8,16000,243.0
car_ev,304.13,vegetables,0.3,coal,6.1,0,0,139.83
bicycle,1.27,vegetables,0.5,natural_gas,6.4,4,8000,133.5
car_petrol,163.63,chicken,0.4,coal,5.8,1,2000,224.17
bus,54.4,vegetables,0.3,coal,6.7,0,0,110.25
bicycle,0.8,vegetables,0.3,grid_eu,5.0,4,8000,164.5
car_petrol,263.63,vegetables,0.5,coal,7.0,0,0,246.58
bus,60.43,fish,0.3,grid_eu,6.7,0,0,105.0
bicycle,0.43,chicken,0.4,natural_gas,7.3,4,8000,166.5
car_petrol,280.13,chicken,0.4,natural_gas,5.3,8,16000,422.58
bus,43.3,fish,0.3,natural_gas,7.1,1,2000,143.08
car_petrol,143.2,vegetables,0.5,coal,5.9,4,8000,337.75
car_ev,211.27,fish,0.3,grid_eu,5.9,4,8000,172.33
car_diesel,267.9,vegetables,0.3,coal,5.8,8,16000,387.67
car_petrol,111.63,vegetables,0.3,coal,5.8,4,8000,296.67
car_ev,48.13,chicken,0.4,coal,5.9,0,0,207.58
bicycle,3.2,vegetables,0.3,coal,6.7,1,2000,118.75
bus,18.07,vegetables,0.5,coal,7.0,8,16000,253.58
bus,14.2,fish,0.3,coal,7.3,0,0,148.25
bus,65.47,vegetables,0.5,natural_gas,5.2,8,16000,230.0
car_ev,107.93,fish,0.3,coal,6.1,8,16000,182.42
bus,6.83,vegetables,0.3,coal,7.3,1,2000,159.08
bus,37.37,vegetables,0.5,coal,5.4,0,0,151.75
bicycle,2.27,vegetables,0.5,natural_gas,5.1,8,16000,205.83
bicycle,0.1,vegetables,0.3,coal,7.3,8,16000,226.67
bicycle,0.67,fish,0.3,coal,6.5,0,0,132.67
bicycle,0.33,vegetables,0.5,coal,6.5,1,2000,104.58
bicycle,2.97,chicken,0.4,grid_eu,7.0,0,0,129.83
car_petrol,142.27,vegetables,0.5,coal,7.4,8,16000,330.67
bus,62.53,fish,0.3,natural_gas,6.3,4,8000,143.58
bus,9.17,chicken,0.4,coal,5.4,1,2000,109.08
bus,8.57,chicken,0.4,natural_gas,5.3,4,8000,182.25
bicycle,2.03,fish,0.3,coal,6.6,8,16000,188.08
bicycle,2.73,vegetables,0.5,coal,6.2,4,8000,244.42
bicycle,1.13,chicken,0.4,grid_eu,6.0,0,0,154.0
bicycle,2.03,chicken,0.4,coal,6.5,8,16000,243.83
bus,27.93,vegetables,0.3,coal,6.1,0,0,112.0
bus,31.67,vegetables,0.5,coal,6.5,1,2000,133.92
car_petrol,267.37,fish,0.3,coal,5.5,1,2000,285.5
bicycle,1.87,chicken,0.4,coal,5.4,4,8000,217.83
car_petrol,195.93,fish,0.3,coal,5.7,0,0,280.83
bicycle,3.17,vegetables,0.5,coal,5.4,8,16000,150.25
bicycle,2.93,fish,0.3,coal,6.2,8,16000,216.75
bicycle,1.4,vegetables,0.5,coal,5.2,1,2000,147.17
bus,35.0,vegetables,0.3,natural_gas,5.9,0,0,148.58
bus,42.3,vegetables,0.3,natural_gas,5.0,4,8000,175.0
car_petrol,126.93,fish,0.3,coal,5.7,1,2000,286.17
bicycle,0.8,vegetables,0.3,coal,6.0,1,2000,143.67
car_diesel,46.53,chicken,0.4,coal,5.7,0,0,86.08
bus,4.4,fish,0.3,grid_eu,6.9,0,0,94.0
bus,65.6,chicken,0.4,natural_gas,5.1,8,16000,186.92
car_petrol,34.93,vegetables,0.5,coal,6.4,8,16000,202.08
car_diesel,97.87,vegetables,0.3,grid_eu,7.2,1,2000,232.58
car_ev,159.73,vegetables,0.3,coal,5.1,8,16000,221.83
bicycle,2.73,fish,0.3,natural_gas,6.8,1,2000,107.58
bicycle,0.03,chicken,0.4,coal,5.0,0,0,127.5
bicycle,0.7,vegetables,0.5,coal,7.4,1,2000,113.58
car_ev,317.03,vegetables,0.3,coal,5.6,1,2000,149.75
bus,22.4,fish,0.3,coal,6.3,1,2000,173.67
bus,9.73,vegetables,0.5,natural_gas,6.7,8,16000,216.92
bicycle,1.1,vegetables,0.3,grid_eu,6.7,0,0,144.5
bus,15.5,vegetables,0.5,natural_gas,6.5,4,8000,154.5
car_petrol,267.8,vegetables,0.5,grid_eu,6.9,1,2000,351.92
bus,63.37,vegetables,0.3,grid_eu,7.1,4,8000,149.17
car_petrol,148.6,fish,0.3,coal,6.2,0,0,168.42
car_diesel,318.73,chicken,0.4,natural_gas,6.9,4,8000,358.33
bicycle,0.73,vegetables,0.5,coal,6.4,4,8000,225.5
bicycle,2.4,vegetables,0.3,natural_gas,5.8,0,0,124.58
car_petrol,241.53,vegetables,0.3,natural_gas,6.7,1,2000,313.08
car_petrol,261.33,chicken,0.4,natural_gas,6.2,8,16000,327.08
bus,14.47,vegetables,0.5,grid_eu,6.6,0,0,134.67
car_petrol,68.4,chicken,0.4,natural_gas,5.0,8,16000,189.92
bicycle,1.8,vegetables,0.5,natural_gas,5.9,1,2000,88.42
bicycle,0.97,fish,0.3,grid_eu,6.7,4,8000,97.33
bicycle,0.13,chicken,0.4,natural_gas,5.3,1,2000,97.25
bicycle,2.83,vegetables,0.3,coal,6.8,8,16000,222.67
car_petrol,186.73,fish,0.3,coal,7.0,0,0,257.83
bicycle,1.43,fish,0.3,grid_eu,6.9,0,0,54.67
bicycle,1.77,vegetables,0.5,coal,6.8,8,16000,161.92
car_ev,269.7,fish,0.3,grid_eu,6.5,8,16000,227.33
bus,3.9,vegetables,0.5,coal,5.8,0,0,125.08
bus,4.53,fish,0.3,natural_gas,6.5,8,16000,181.83
car_petrol,284.07,vegetables,0.5,natural_gas,6.8,1,2000,383.17
bus,62.57,vegetables,0.3,natural_gas,5.3,8,16000,180.33
bicycle,1.27,vegetables,0.3,coal,6.4,1,2000,101.92
bus,18.07,vegetables,0.5,coal,7.1,1,2000,140.58
